idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
4958,1510295,2024,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/mpc-20241231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029524000047/mpc-20240331.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029524000068/mpc-20240630.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029524000079/mpc-20240930.htm,
4959,1510295,2023,https://www.sec.gov/Archives/edgar/data/1510295/000151029524000015/mpc-20231231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029523000047/mpc-20230331.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029523000069/mpc-20230630.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029523000078/mpc-20230930.htm,
4960,1510295,2022,https://www.sec.gov/Archives/edgar/data/1510295/000151029523000012/mpc-20221231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029522000039/mpc-20220331.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029522000063/mpc-20220630.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029522000077/mpc-20220930.htm,
4961,1510295,2021,https://www.sec.gov/Archives/edgar/data/1510295/000151029522000011/mpc-20211231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029521000070/mpc-20210331.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029521000114/mpc-20210630.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029521000127/mpc-20210930.htm,
4962,1510295,2020,https://www.sec.gov/Archives/edgar/data/1510295/000151029521000027/mpc-20201231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029520000066/mpc-20200331x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029520000083/mpc-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029520000108/mpc-20200930x10q.htm,
4963,1510295,2019,https://www.sec.gov/Archives/edgar/data/1510295/000151029520000006/mpc-20191231x10k.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029519000051/mpc-20190331x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029519000108/mpc-20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029519000144/mpc-20190930x10q.htm,
4964,1510295,2018,https://www.sec.gov/Archives/edgar/data/1510295/000151029519000014/mpc-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029518000056/mpc-20180331x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029518000135/mpc-20180630x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029518000215/mpc-20180930x10q.htm,
4965,1510295,2017,https://www.sec.gov/Archives/edgar/data/1510295/000151029518000024/mpc-20171231x10k.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029517000052/mpc-20170331x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029517000085/mpc-20170630x10q.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029517000098/mpc-20170930x10q.htm,
4966,935419,2024,https://www.sec.gov/Archives/edgar/data/935419/000162828024051384/rick-20240930.htm,https://www.sec.gov/Archives/edgar/data/935419/000162828024022200/rick-20240331.htm,https://www.sec.gov/Archives/edgar/data/935419/000162828024036118/rick-20240630.htm,,https://www.sec.gov/Archives/edgar/data/935419/000162828025004638/rick-20241231.htm
4967,935419,2023,https://www.sec.gov/Archives/edgar/data/935419/000162828023041580/rick-20230930.htm,https://www.sec.gov/Archives/edgar/data/935419/000162828023017247/rick-20230331.htm,https://www.sec.gov/Archives/edgar/data/935419/000162828023028567/rick-20230630.htm,,https://www.sec.gov/Archives/edgar/data/935419/000162828024003873/rick-20231231.htm
4968,935419,2022,https://www.sec.gov/Archives/edgar/data/935419/000162828022031907/rick-20220930.htm,https://www.sec.gov/Archives/edgar/data/935419/000162828022013323/rick-20220331.htm,https://www.sec.gov/Archives/edgar/data/935419/000162828022021921/rick-20220630.htm,,https://www.sec.gov/Archives/edgar/data/935419/000162828023002952/rick-20221231.htm
4969,935419,2021,https://www.sec.gov/Archives/edgar/data/935419/000149315221031404/form10k.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315221010880/form10-q.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315221018732/form10-q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000149315222003601/form10-q.htm
4970,935419,2020,https://www.sec.gov/Archives/edgar/data/935419/000149315220023525/form10-k.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315220008229/form10-q.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315220015085/form10-q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000149315221003067/form10-q.htm
4971,935419,2019,https://www.sec.gov/Archives/edgar/data/935419/000149315220002216/form10-k.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315219014493/form10-q.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315219014494/form10-q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000149315220003070/form10-q.htm
4972,935419,2018,https://www.sec.gov/Archives/edgar/data/935419/000149315218018121/form10-k.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315218006553/form10-q.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315218011261/form10-q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000149315219002766/form10-qa.htm
4973,935419,2017,https://www.sec.gov/Archives/edgar/data/935419/000149315218002134/form10-k.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315217004907/form10-q.htm,https://www.sec.gov/Archives/edgar/data/935419/000149315217008745/form10q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000149315218003020/form10q.htm
4974,935419,2016,https://www.sec.gov/Archives/edgar/data/935419/000149315216015847/form10-k.htm,https://www.sec.gov/Archives/edgar/data/935419/000114420416100419/v437916_10q.htm,https://www.sec.gov/Archives/edgar/data/935419/000114420416116600/v444781_10q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000149315217001256/form10-q.htm
4975,935419,2015,https://www.sec.gov/Archives/edgar/data/935419/000114420415070732/v425818_10k.htm,https://www.sec.gov/Archives/edgar/data/935419/000114420415029289/v408575_10q.htm,https://www.sec.gov/Archives/edgar/data/935419/000114420415047721/v416382_10q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000114420416079962/v429733_10q.htm
4976,935419,2014,https://www.sec.gov/Archives/edgar/data/935419/000114420414073951/v395626_10k.htm,https://www.sec.gov/Archives/edgar/data/935419/000114420414029528/v376375_10q.htm,https://www.sec.gov/Archives/edgar/data/935419/000114420414048484/v384842_10q.htm,,https://www.sec.gov/Archives/edgar/data/935419/000114420415007052/v399666_10q.htm
4977,1586452,2020,,https://www.sec.gov/Archives/edgar/data/1586452/000149315220011935/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1586452/000149315220015538/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1586452/000149315220022072/form10-q.htm,
4978,1586452,2019,https://www.sec.gov/Archives/edgar/data/1586452/000149315220008038/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1586452/000149315219005336/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1586452/000149315219012956/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1586452/000149315219017356/form10-q.htm,
4979,1586452,2018,https://www.sec.gov/Archives/edgar/data/1586452/000121390018016287/f10k2018_luboagroup.htm,https://www.sec.gov/Archives/edgar/data/1586452/000121390018004817/f10q0218_lubaogroupinc.htm,https://www.sec.gov/Archives/edgar/data/1586452/000121390018009378/f10q0518_luboagroup.htm,,https://www.sec.gov/Archives/edgar/data/1586452/000121390019000726/f10q1118_luboagroup.htm
4980,1586452,2017,https://www.sec.gov/Archives/edgar/data/1586452/000121390017013180/f10k2017_luboagroupinc.htm,https://www.sec.gov/Archives/edgar/data/1586452/000121390017004002/f10q0217_luboagroupinc.htm,https://www.sec.gov/Archives/edgar/data/1586452/000121390017007643/f10q0517_luboagroupinc.htm,,https://www.sec.gov/Archives/edgar/data/1586452/000121390018000440/f10q1117_luboagroup.htm
4981,1586452,2016,https://www.sec.gov/Archives/edgar/data/1586452/000121390016019056/f10k2016_luboagroupinc.htm,https://www.sec.gov/Archives/edgar/data/1586452/000121390016012942/f10q0216_luboagroup.htm,https://www.sec.gov/Archives/edgar/data/1586452/000121390016014842/f10q0516_luboagroup.htm,,https://www.sec.gov/Archives/edgar/data/1586452/000121390017000394/f10q1116_luboagroup.htm
4982,1586452,2015,https://www.sec.gov/Archives/edgar/data/1586452/000158645215000015/f10ksunrise.htm,https://www.sec.gov/Archives/edgar/data/1586452/000158645215000007/f10q_.htm,https://www.sec.gov/Archives/edgar/data/1586452/000158645215000012/f10q_sunrise.htm,,https://www.sec.gov/Archives/edgar/data/1586452/000158645215000017/f10q_sunrisenovember2015.htm
4983,1358190,2024,https://www.sec.gov/Archives/edgar/data/1358190/000121390025031072/ea0236516-10k_ittech.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390024041827/ea0205388-10q_ittech.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390024067681/ea0210873-10q_ittech.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390024099096/ea0220602-10q_ittech.htm,
4984,1358190,2023,https://www.sec.gov/Archives/edgar/data/1358190/000121390024026607/ea0202381-10k_ittech.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390023038552/f10q0323_ittechpack.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390023065618/f10q0623_ittechpack.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390023085251/f10q0923_ittechpack.htm,
4985,1358190,2022,https://www.sec.gov/Archives/edgar/data/1358190/000121390023022564/f10k2022_ittechpack.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390022025226/f10q0322_ittechpack.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390022045916/f10q0622_ittechpack.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390022071225/f10q0922_ittechpack.htm,
4986,1358190,2021,https://www.sec.gov/Archives/edgar/data/1358190/000121390022012344/f10k2021_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390021025628/f10q0321_ittech.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390021041231/f10q0621_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390021058146/f10q0921_ittechpack.htm,
4987,1358190,2020,https://www.sec.gov/Archives/edgar/data/1358190/000121390021022128/f10k2020a1_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390020012270/f10q0320_ittechpackaginginc.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390020021402/f10q0620_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390020036390/f10q0920_ittechpack.htm,
4988,1358190,2019,https://www.sec.gov/Archives/edgar/data/1358190/000121390020007091/f10k2019_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390019008147/f10q0319_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390019016527/f10q0619a1_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390019022290/f10q0919_ittechpackaging.htm,
4989,1358190,2018,https://www.sec.gov/Archives/edgar/data/1358190/000121390019003744/f10k2018_ittechpackaging.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390018006009/f10q0318_orientpaperinc.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390018010599/f10q0618_ittechpack.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390018015160/f10q0918_ittechpackaging.htm,
4990,1358190,2017,https://www.sec.gov/Archives/edgar/data/1358190/000121390018004589/f10k2017_orientpaperinc.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390017004898/f10q0317_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390017008446/f10q0617_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390017011686/f10q0917_orientpaper.htm,
4991,1358190,2016,https://www.sec.gov/Archives/edgar/data/1358190/000121390017002695/f10k2016_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390016013175/f10q0316_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390016015707/f10q0616_orientpaperinc.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390016018146/f10q0916_orientpaper.htm,
4992,1358190,2015,https://www.sec.gov/Archives/edgar/data/1358190/000121390016011815/f10k2015_orientpaperinc.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390015003589/f10q0315_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390015005990/f10q0615_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390015008421/f10q0915_orientpaperinc.htm,
4993,1358190,2014,https://www.sec.gov/Archives/edgar/data/1358190/000121390015002051/f10k2014_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000114420414031184/v378402_10q.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390014005738/f10q0614_orientpaper.htm,https://www.sec.gov/Archives/edgar/data/1358190/000121390014008046/f10q0914_orientpaper.htm,
4994,1620179,2024,,https://www.sec.gov/Archives/edgar/data/1620179/000155837024008289/xela-20240331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837024012224/xela-20240630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837024015755/xela-20240930x10q.htm,
4995,1620179,2023,https://www.sec.gov/Archives/edgar/data/1620179/000155837024004674/xela-20231231x10k.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837023009175/xela-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837023019394/xela-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837024000106/xela-20230930x10q.htm,
4996,1620179,2022,https://www.sec.gov/Archives/edgar/data/1620179/000110465923054562/tm2314236d1_10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837022008168/xela-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837022013497/xela-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837022017856/xela-20220930x10q.htm,
4997,1620179,2021,https://www.sec.gov/Archives/edgar/data/1620179/000155837022017839/xela-20211231x10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837021006201/xela-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837021011745/xela-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837021014925/xela-20210930x10q.htm,
4998,1620179,2020,https://www.sec.gov/Archives/edgar/data/1620179/000110465921059192/xela-20201231x10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465920086522/tm2025560-1_10qa.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837020010174/tmb-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837020013362/tmb-20200930x10q.htm,
4999,1620179,2019,https://www.sec.gov/Archives/edgar/data/1620179/000110465920073062/tm2022509-1_10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837019004878/xela-20190331x10qa.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837019007751/xela-20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837019010820/xela-20190930x10q.htm,
5000,1620179,2018,https://www.sec.gov/Archives/edgar/data/1620179/000155837019002304/xela-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465918032309/a18-8689_110qa.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465918050974/a18-14110_110q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465918067003/a18-19044_110q.htm,
5001,1620179,2017,https://www.sec.gov/Archives/edgar/data/1620179/000104746918002690/a2235262z10-ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390017004871/f10q0317_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465917050695/a17-19125_110q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465917067450/a17-20676_110q.htm,
5002,1620179,2016,https://www.sec.gov/Archives/edgar/data/1620179/000121390017001994/f10k2016_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390016013442/f10q0316_quinparioacq2.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390016016013/f10q0616_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390016018479/f10q0916_quinparioacq.htm,
5003,1620179,2015,https://www.sec.gov/Archives/edgar/data/1620179/000121390016011905/f10k2015_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390015003618/f10q0315_quinparioacq2.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390015005882/f10q0615_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390015008720/f10q0915_quinparioacq.htm,
5004,1620179,2014,https://www.sec.gov/Archives/edgar/data/1620179/000121390015002648/f10k2014_quinparioacqui.htm,,,,
5005,1848959,2022,,https://www.sec.gov/Archives/edgar/data/1848959/000156459022020190/dcrd-10q_20220331.htm,https://www.sec.gov/Archives/edgar/data/1848959/000156459022029322/dcrd-10q_20220630.htm,https://www.sec.gov/Archives/edgar/data/1848959/000156459022037613/dcrd-10q_20220930.htm,
5006,1848959,2021,https://www.sec.gov/Archives/edgar/data/1848959/000156459022012256/dcrd-10k_20211231.htm,,https://www.sec.gov/Archives/edgar/data/1848959/000156459021053278/dcrd-10qa_20210630.htm,https://www.sec.gov/Archives/edgar/data/1848959/000156459021057083/dcrd-10q_20210930.htm,
5007,790816,2024,https://www.sec.gov/Archives/edgar/data/790816/000079081625000009/bdn-20241231.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081624000022/bdn-20240331.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081624000037/bdn-20240630.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081624000050/bdn-20240930.htm,
5008,790816,2023,https://www.sec.gov/Archives/edgar/data/790816/000079081624000014/bdn-20231231.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081623000025/bdn-20230331.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081623000040/bdn-20230630.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081623000047/bdn-20230930.htm,
5009,790816,2022,https://www.sec.gov/Archives/edgar/data/790816/000079081623000013/bdn-20221231.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081622000013/bdn-20220331.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081622000022/bdn-20220630.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081622000030/bdn-20220930.htm,
5010,790816,2021,https://www.sec.gov/Archives/edgar/data/790816/000079081622000009/bdn-20211231.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081621000017/bdn-20210331.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081621000026/bdn-20210630.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081621000034/bdn-20210930.htm,
5011,790816,2020,https://www.sec.gov/Archives/edgar/data/790816/000079081621000008/bdn-20201231.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081620000019/bdn10qq12020.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081620000032/bdn10qq22020.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081620000038/bdn10qq32020.htm,
5012,790816,2019,https://www.sec.gov/Archives/edgar/data/790816/000079081620000008/bdn10k123119.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459019015450/bdn-10q_20190331.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459019029452/bdn-10q_20190630.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081619000007/bdn-20190930x10q.htm,
5013,790816,2018,https://www.sec.gov/Archives/edgar/data/790816/000156459019003921/bdn-10k_20181231.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459018009316/bdn-10q_20180331.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459018017729/bdn-10q_20180630.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459018024773/bdn-10q_20180930.htm,
5014,790816,2017,https://www.sec.gov/Archives/edgar/data/790816/000156459018003023/bdn-10k_20171231.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459017007148/bdn-10q_20170331.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459017014305/bdn-10q_20170630.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459017019869/bdn-10q_20170930.htm,
5015,790816,2016,https://www.sec.gov/Archives/edgar/data/790816/000156459017003119/bdn-10k_20161231.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459016016582/bdn-10q_20160331.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459016021405/bdn-10q_20160630.htm,https://www.sec.gov/Archives/edgar/data/790816/000156459016026027/bdn-10q_20160930.htm,
5016,790816,2015,https://www.sec.gov/Archives/edgar/data/790816/000156459016013601/bdn-10k_20151231.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081615000073/bdn331201510-qq1x2015.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081615000102/bdn630201510-qq2x2015.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081615000117/bdn930201510-qq3x2015.htm,
5017,790816,2014,https://www.sec.gov/Archives/edgar/data/790816/000079081615000030/bdn1231201410-kq4x2014.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081614000072/bdn331201410-qq1x2014.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081614000090/bdn630201410-qq2x2014.htm,https://www.sec.gov/Archives/edgar/data/790816/000079081614000094/bdn930201410-qq3x2014.htm,
5018,1178727,2023,,https://www.sec.gov/Archives/edgar/data/1178727/000121390024002315/f10q0323_comsover.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390024002325/f10q0623_comsover.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390024002331/f10q0923_comsover.htm,
5019,1178727,2022,https://www.sec.gov/Archives/edgar/data/1178727/000121390023093792/f10k2022_comsover.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390023005715/f10q0322a1_comsover.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390023005744/f10q0622_comsovereign.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390023014283/f10q0922_comsovereign.htm,
5020,1178727,2021,https://www.sec.gov/Archives/edgar/data/1178727/000121390022048364/f10k2021_comsovereign.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390021027088/f10q0321_comsovereign.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390021043013/f10q0621_comsovereign.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390021059343/f10q0921_comsovereign.htm,
5021,1178727,2020,https://www.sec.gov/Archives/edgar/data/1178727/000121390021018749/f10k2020_comsovereign.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390020021285/f10q0320_comsovereignhold.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390020023333/f10q0620_comsovereignhold.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390020038450/f10q0920_comsovereign.htm,
5022,1178727,2019,https://www.sec.gov/Archives/edgar/data/1178727/000121390020016652/f10k2019_comsovereignhold.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390019007797/f10q0319_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390019015624/f10q0619_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390019023318/f10q0919_droneaviation.htm,
5023,1178727,2018,https://www.sec.gov/Archives/edgar/data/1178727/000121390019004682/f10k2018_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390018005836/f10q0318_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390018010469/f10q0618_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390018014509/f10q0918_droneaviation.htm,
5024,1178727,2017,https://www.sec.gov/Archives/edgar/data/1178727/000121390018003379/f10k2017_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390017005072/f10q0317_droneaviationhold.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390017008251/f10q0617_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390017011746/f10q0917_droneaviation.htm,
5025,1178727,2016,https://www.sec.gov/Archives/edgar/data/1178727/000121390017002536/f10k2016_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376216001515/f10q0316_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390016015400/f10q0616_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000121390016018468/f10q0916_droneaviation.htm,
5026,1178727,2015,https://www.sec.gov/Archives/edgar/data/1178727/000101376216001358/f10k2015_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376215000523/f10q0315_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376215000849/f10q0615_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376215001093/f10q0915_droneaviation.htm,
5027,1178727,2014,https://www.sec.gov/Archives/edgar/data/1178727/000101376215000274/f10k2014_droneaviation.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376214000506/form10q.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376214000969/form10q.htm,https://www.sec.gov/Archives/edgar/data/1178727/000101376214001291/f10q0914_droneaviation.htm,
5028,1171759,2024,https://www.sec.gov/Archives/edgar/data/1171759/000117175925000012/rrgb-20241229.htm,,https://www.sec.gov/Archives/edgar/data/1171759/000117175924000020/rrgb-20240421.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175924000033/rrgb-20240714.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175924000042/rrgb-20241006.htm
5029,1171759,2023,https://www.sec.gov/Archives/edgar/data/1171759/000117175924000011/rrgb-20231231.htm,,https://www.sec.gov/Archives/edgar/data/1171759/000117175923000031/rrgb-20230416.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175923000044/rrgb-20230709.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175923000052/rrgb-20231001.htm
5030,1171759,2022,https://www.sec.gov/Archives/edgar/data/1171759/000117175923000015/rrgb-20221225.htm,,https://www.sec.gov/Archives/edgar/data/1171759/000117175922000027/rrgb-20220417.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175922000037/rrgb-20220710.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175922000050/rrgb-20221002.htm
5031,1171759,2021,https://www.sec.gov/Archives/edgar/data/1171759/000117175922000010/rrgb-20211226.htm,,https://www.sec.gov/Archives/edgar/data/1171759/000117175921000041/rrgb-20210418.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175921000053/rrgb-20210711.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175921000066/rrgb-20211003.htm
5032,1171759,2020,https://www.sec.gov/Archives/edgar/data/1171759/000117175921000020/rrgb-20201227.htm,,https://www.sec.gov/Archives/edgar/data/1171759/000117175920000036/rrgb-20200419.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175920000045/rrgb-20200712.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175920000061/rrgb-20201004.htm
5033,1171759,2019,https://www.sec.gov/Archives/edgar/data/1171759/000117175920000008/rrgb-20191229x10xk.htm,,https://www.sec.gov/Archives/edgar/data/1171759/000117175919000029/rrgb-2019421x10xq.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175919000040/rrgb-2019714x10xq.htm,https://www.sec.gov/Archives/edgar/data/1171759/000117175919000051/rrgb-20191006x10xq.htm
