idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
5149,0001499961,2024,https://www.sec.gov/Archives/edgar/data/1499961/000143774925001816/muln20240930_10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774924016668/muln20240331_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774924026065/muln20240630c_10q.htm,,https://www.sec.gov/Archives/edgar/data/1499961/000143774925004413/muln20241231_10q.htm
5150,0001499961,2023,https://www.sec.gov/Archives/edgar/data/1499961/000155837024000312/muln-20230930x10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000155837023009879/muln-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000155837023014900/muln-20230630x10q.htm,,https://www.sec.gov/Archives/edgar/data/1499961/000155837024001064/muln-20231231x10q.htm
5151,0001499961,2022,https://www.sec.gov/Archives/edgar/data/1499961/000155837023000672/muln-20220930x10ka.htm,https://www.sec.gov/Archives/edgar/data/1499961/000155837022009134/muln-20220331x10qa.htm,https://www.sec.gov/Archives/edgar/data/1499961/000155837022013480/muln-20220630x10q.htm,,https://www.sec.gov/Archives/edgar/data/1499961/000155837023001277/muln-20221231x10q.htm
5152,0001499961,2021,https://www.sec.gov/Archives/edgar/data/1499961/000110465922002802/muln-20220930x10ka.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774921012491/nete20210331_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774921020130/nete20210630_10q.htm,,https://www.sec.gov/Archives/edgar/data/1499961/000155837022001130/muln-20211231x10q.htm
5153,0001499961,2020,https://www.sec.gov/Archives/edgar/data/1499961/000143774921007796/nete20210205_10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774920011015/nete20200331_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774920017845/nete20200630_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774920023901/nete20200930b_10q.htm,
5154,0001499961,2019,https://www.sec.gov/Archives/edgar/data/1499961/000143774920006560/nete20191231_10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774919010066/nete20190331_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774919016835/nete20190630_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774919022780/nete20190930_10q.htm,
5155,0001499961,2018,https://www.sec.gov/Archives/edgar/data/1499961/000143774919006242/nete20181231_10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000161577418003711/s109962_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000161577418008048/s111889_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000143774918020718/nete20180930_10q.htm,
5156,0001499961,2017,https://www.sec.gov/Archives/edgar/data/1499961/000114420418018412/tv489318_10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420417053277/tv477158_10qa.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420417053284/tv477163_10-qa.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420417058990/tv478779_10q.htm,
5157,0001499961,2016,https://www.sec.gov/Archives/edgar/data/1499961/000114420417053275/tv477157_10ka.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420416109908/v442949_10qa.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420416119311/v446170_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420416133640/v452394_10q.htm,
5158,0001499961,2015,https://www.sec.gov/Archives/edgar/data/1499961/000114420416109907/v442748_10ka.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420415030750/v409932_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420415048728/v417178_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420415066062/v423585_10q.htm,
5159,0001499961,2014,https://www.sec.gov/Archives/edgar/data/1499961/000114420415019469/v404714_10k.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420414031346/v378252_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420414049468/v385527_10q.htm,https://www.sec.gov/Archives/edgar/data/1499961/000114420415010675/v401837_10qa.htm,
5160,0000063908,2024,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/mcd-20241231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000092/mcd-20240331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000123/mcd-20240630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390824000156/mcd-20240930.htm,
5161,0000063908,2023,https://www.sec.gov/Archives/edgar/data/63908/000006390824000072/mcd-20231231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000036/mcd-20230331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000076/mcd-20230630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390823000101/mcd-20230930.htm,
5162,0000063908,2022,https://www.sec.gov/Archives/edgar/data/63908/000006390823000012/mcd-20221231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390822000016/mcd-20220331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390822000041/mcd-20220630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390822000055/mcd-20220930.htm,
5163,0000063908,2021,https://www.sec.gov/Archives/edgar/data/63908/000006390822000011/mcd-20211231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390821000018/mcd-20210331.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390821000030/mcd-20210630.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390821000039/mcd-20210930.htm,
5164,0000063908,2020,https://www.sec.gov/Archives/edgar/data/63908/000006390821000013/mcd-20201231.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390820000042/mcd-3312020x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390820000063/mcd-6302020x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390820000076/mcd-9302020x10q.htm,
5165,0000063908,2019,https://www.sec.gov/Archives/edgar/data/63908/000006390820000022/mcd-12312019x10k.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390819000039/mcd-3312019x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390819000062/mcd-6302019x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390819000085/mcd-9302019x10q.htm,
5166,0000063908,2018,https://www.sec.gov/Archives/edgar/data/63908/000006390819000010/mcd-12312018x10k.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390818000025/mcd-3312018x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390818000049/mcd-6302018x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390818000064/mcd-9302018x10q.htm,
5167,0000063908,2017,https://www.sec.gov/Archives/edgar/data/63908/000006390818000010/mcd-12312017x10k.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390817000025/mcd-3312017x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390817000039/mcd-6302017x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390817000053/mcd-9302017x10q.htm,
5168,0000063908,2016,https://www.sec.gov/Archives/edgar/data/63908/000006390817000017/mcd-12312016x10k.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390816000121/mcd-3312016x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390816000142/mcd-6302016x10q.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390816000161/mcd-9302016x10q.htm,
5169,0000063908,2015,https://www.sec.gov/Archives/edgar/data/63908/000006390816000103/mcd-12312015x10k.htm,,,,
5170,0001437476,2023,https://www.sec.gov/Archives/edgar/data/1437476/000168316823005809/greenstream_i10k-43023.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316823001691/greenstream_i10qa-013123.htm,,https://www.sec.gov/Archives/edgar/data/1437476/000168316823006597/greenstream_i10q-73123.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316823008999/green_i10q-103123.htm
5171,0001437476,2022,https://www.sec.gov/Archives/edgar/data/1437476/000168316822007156/greenstream_10ka5.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316822005218/greenstream_i10qa-013122.htm,,https://www.sec.gov/Archives/edgar/data/1437476/000168316822006947/greenst_i10qa2-073122.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316822008606/greenstream_i10qa-103122.htm
5172,0001437476,2021,https://www.sec.gov/Archives/edgar/data/1437476/000168316821004126/greenstream_10ka.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316821001041/greenstream_10qa.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316821004352/greenstream_10q-073121.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316821004719/gs_i10qa4-073121.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316821006551/greenstream_i10qa-103121.htm
5173,0001437476,2020,https://www.sec.gov/Archives/edgar/data/1437476/000168316820003399/greenstream_10k-043020.htm,,,https://www.sec.gov/Archives/edgar/data/1437476/000168316820003190/greenstream_10q-073120.htm,https://www.sec.gov/Archives/edgar/data/1437476/000168316820004300/greenstream_10q-103120.htm
5174,0001729427,2024,https://www.sec.gov/Archives/edgar/data/1729427/000168316825002998/cns_10ka1-123124.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824003531/cns_i10q-033124.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824005711/cns_i10q-063024.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316824008125/cns_i10q-093024.htm,
5175,0001729427,2023,https://www.sec.gov/Archives/edgar/data/1729427/000168316824002032/cnspharma_i10k-123123.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316823003311/cns_i10q-033123.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316823005609/cns_i10q-063023.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316823008144/cns_i10q-093023.htm,
5176,0001729427,2022,https://www.sec.gov/Archives/edgar/data/1729427/000168316823002817/cns_10ka1-123122.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316822003588/cns_i10q-033122.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316822005637/cns_i10q-063022.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316822007532/cns_i10q-093022.htm,
5177,0001729427,2021,https://www.sec.gov/Archives/edgar/data/1729427/000168316822003055/cns_10ka1-123121.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316821001954/cns_10q-033121.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316821003521/cns_i10q-063021.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316821005524/cns_i10q-093021.htm,
5178,0001729427,2020,https://www.sec.gov/Archives/edgar/data/1729427/000168316821001671/cns_10ka2-123120.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316820001618/cns_10q-033120.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316820002596/cns_10q-063020.htm,https://www.sec.gov/Archives/edgar/data/1729427/000168316820003852/cns_10q-093020.htm,
5179,0001729427,2019,https://www.sec.gov/Archives/edgar/data/1729427/000168316820000781/cns_10k-123119.htm,,,https://www.sec.gov/Archives/edgar/data/1729427/000168316819004044/cns_q3-20190930.htm,
5180,0001786108,2024,https://www.sec.gov/Archives/edgar/data/1786108/000121390025039771/ea0240862-10ka1_trinity.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017024050904/trin-20240331.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017024092284/trin-20240630.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017024118600/trin-20240930.htm,
5181,0001786108,2023,https://www.sec.gov/Archives/edgar/data/1786108/000095017024026865/trin-20231231.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017023017817/trin-20230331.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017023036783/trin-20230630.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017023057140/trin-20230930.htm,
5182,0001786108,2022,https://www.sec.gov/Archives/edgar/data/1786108/000095017023005807/trin-20221231.htm,https://www.sec.gov/Archives/edgar/data/1786108/000155837022007864/tcpp-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1786108/000155837022012209/trin-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1786108/000095017022021893/trin-20220930.htm,
5183,0001786108,2021,https://www.sec.gov/Archives/edgar/data/1786108/000155837022002797/tcpp-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1786108/000155837021006267/tcpp-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1786108/000178610821000005/tcpp-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1786108/000155837021014633/tcpp-20210930x10q.htm,
5184,0001786108,2020,https://www.sec.gov/Archives/edgar/data/1786108/000110465921095466/tm2123119d1_10ka.htm,https://www.sec.gov/Archives/edgar/data/1786108/000110465920061670/tm2019542d1_10q.htm,https://www.sec.gov/Archives/edgar/data/1786108/000155837020010442/tcpp-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1786108/000155837020013700/tcpp-20200930x10q.htm,
5185,0001477333,2024,https://www.sec.gov/Archives/edgar/data/1477333/000147733325000043/cloud-20241231.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000050/cloud-20240331.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000070/cloud-20240630.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000085/cloud-20240930.htm,
5186,0001477333,2023,https://www.sec.gov/Archives/edgar/data/1477333/000147733324000013/cloud-20231231.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000043/cloud-20230331.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000056/cloud-20230630.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000064/cloud-20230930.htm,
5187,0001477333,2022,https://www.sec.gov/Archives/edgar/data/1477333/000147733323000017/cloud-20221231.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000031/cloud-20220331.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000048/cloud-20220630.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000060/cloud-20220930.htm,
5188,0001477333,2021,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000008/cloud-20211231.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000026/cloud-20210331.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000036/cloud-20210630.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000045/cloud-20210930.htm,
5189,0001477333,2020,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000009/cloud-20201231.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733320000024/cloud-20200331.htm,https://www.sec.gov/Archives/edgar/data/1477333/000162828020012347/cloud-20200630.htm,https://www.sec.gov/Archives/edgar/data/1477333/000147733320000042/cloud-20200930.htm,
5190,0001477333,2019,https://www.sec.gov/Archives/edgar/data/1477333/000147733320000010/cloud-20191231.htm,,,https://www.sec.gov/Archives/edgar/data/1477333/000147733319000013/cloud-20190930.htm,
5191,0001782107,2024,https://www.sec.gov/Archives/edgar/data/1782107/000121390025049687/ea0244122-10k_onconetix.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390024045172/ea0206102-10q_onconetix.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390024073545/ea0212631-10q_onconetix.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390024107088/ea0223979-10q_onconetix.htm,
5192,0001782107,2023,https://www.sec.gov/Archives/edgar/data/1782107/000121390024032225/ea0201701-10k_onconetix.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390023039141/f10q0323_bluewater.htm,https://www.sec.gov/Archives/edgar/data/1782107/000101376223005521/f10q0623_bluewater.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390023088387/f10q0923_bluewater.htm,
5193,0001782107,2022,https://www.sec.gov/Archives/edgar/data/1782107/000121390023018635/f10k2022_bluewater.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390022026516/f10q0322_bluewatervac.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390022048105/f10q0622_bluewater.htm,https://www.sec.gov/Archives/edgar/data/1782107/000121390022072376/f10q0922_bluewater.htm,
5194,0001782107,2021,https://www.sec.gov/Archives/edgar/data/1782107/000121390022016672/f10k2021_bluewater.htm,,,,
5195,0000315293,2024,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/aon-20241231.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828024018649/aon-20240331.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828024033161/aon-20240630.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828024043809/aon-20240930.htm,
5196,0000315293,2023,https://www.sec.gov/Archives/edgar/data/315293/000119312524099218/d718867d10ka.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828023014187/aon-20230331.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828023026117/aon-20230630.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828023035412/aon-20230930.htm,
5197,0000315293,2022,https://www.sec.gov/Archives/edgar/data/315293/000162828023004087/aon-20221231.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828022011520/aon-20220331.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828022019828/aon-20220630.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828022027307/aon-20220930.htm,
5198,0000315293,2021,https://www.sec.gov/Archives/edgar/data/315293/000162828022003180/aon-20211231.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828021008451/aon-20210331.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828021015069/aon-20210630.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828021020852/aon-20210930.htm,
5199,0000315293,2020,https://www.sec.gov/Archives/edgar/data/315293/000162828021002574/aon-20201231.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828020006142/q12020aonplc.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828020011354/aon-20200630.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828020015165/aon-20200930.htm,
5200,0000315293,2019,https://www.sec.gov/Archives/edgar/data/315293/000162828020001607/aonplc201910-k.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828019004829/q12019aonplc.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828019009103/q22019aonplc.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828019012581/q32019aonplc.htm,
5201,0000315293,2018,https://www.sec.gov/Archives/edgar/data/315293/000162828019001558/aonplc201810-k.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828018005956/q12018aonplc.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828018009710/q22018aonplc.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828018012970/q32018aonplc.htm,
5202,0000315293,2017,https://www.sec.gov/Archives/edgar/data/315293/000162828018001923/aonplc201710-k.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828017005272/q12017aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828017008138/q22017aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828017010331/q32017aonplc.htm,
5203,0000315293,2016,https://www.sec.gov/Archives/edgar/data/315293/000162828017001652/aonplc201610-k.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828016015092/q12016aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828016017965/q22016aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828016020443/q32016aonplc10-q.htm,
5204,0000315293,2015,https://www.sec.gov/Archives/edgar/data/315293/000162828016011485/aonplc201510-k.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828015003433/q12015aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828015005806/q22015aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828015008083/q32015aonplc10-q.htm,
5205,0000315293,2014,https://www.sec.gov/Archives/edgar/data/315293/000162828015000950/aonplc201410-k.htm,https://www.sec.gov/Archives/edgar/data/315293/000144530514001467/q12014aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000144530514002885/q22014aonplc10-q.htm,https://www.sec.gov/Archives/edgar/data/315293/000144530514004665/q32014aonplc10-q.htm,
5206,0001501585,2024,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000013/hii-20240331.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000036/hii-20240630.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000042/hii-20240930.htm,
5207,0001501585,2023,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000016/hii-20230331.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000026/hii-20230630.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000033/hii-20230930.htm,
5208,0001501585,2022,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000013/hii-20220331.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,
5209,0001501585,2021,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000029/hii-20210630.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000036/hii-20210930.htm,
5210,0001501585,2020,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000019/hii-20200331.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000035/hii-20200630.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,
5211,0001048286,2024,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/mar-20241231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024019494/mar-20240331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024033679/mar-20240630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828024044884/mar-20240930.htm,
5212,0001048286,2023,https://www.sec.gov/Archives/edgar/data/1048286/000162828024004372/mar-20231231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023014793/mar-20230331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023026380/mar-20230630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828023036256/mar-20230930.htm,
5213,0001048286,2022,https://www.sec.gov/Archives/edgar/data/1048286/000162828023003485/mar-20221231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828022012175/mar-20220331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828022020126/mar-20220630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828022028021/mar-20220930.htm,
5214,0001048286,2021,https://www.sec.gov/Archives/edgar/data/1048286/000162828022002666/mar-20211231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828021009633/mar-20210331.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828021015288/mar-20210630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828021021326/mar-20210930.htm,
5215,0001048286,2020,https://www.sec.gov/Archives/edgar/data/1048286/000162828021006440/mar-20201231.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828020007376/mar-q12020x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828020012272/mar-20200630.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828020015909/mar-20200930.htm,
5216,0001048286,2019,https://www.sec.gov/Archives/edgar/data/1048286/000162828020002376/mar-q42019x10k.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828019006493/mar-q12019x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828019010070/mar-q22019x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828019013294/mar-q32019x10q.htm,
5217,0001048286,2018,https://www.sec.gov/Archives/edgar/data/1048286/000162828019002337/mar-q42018x10k.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828018006463/mar-q12018x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828018010613/mar-q22018x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828018013710/mar-q32018x10q.htm,
5218,0001048286,2017,https://www.sec.gov/Archives/edgar/data/1048286/000162828018001756/mar-q42017x10k.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828017005211/mar-q12017x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828017008302/mar-q22017x10q.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828017011156/mar-q32017x10q.htm,
5219,0001048286,2016,https://www.sec.gov/Archives/edgar/data/1048286/000162828017001506/mar-q42016x10k.htm,,,,
5220,0001878074,2024,,https://www.sec.gov/Archives/edgar/data/1878074/000121390024043639/ea0205267-10q_blue.htm,,,
5221,0001878074,2023,https://www.sec.gov/Archives/edgar/data/1878074/000121390023080582/f10k2023_blueworld.htm,https://www.sec.gov/Archives/edgar/data/1878074/000121390023039771/f10q0323_blueworld.htm,,https://www.sec.gov/Archives/edgar/data/1878074/000121390023086066/f10q0923_blueworld.htm,https://www.sec.gov/Archives/edgar/data/1878074/000121390024013257/f10q1223_blueworld.htm
5222,0001878074,2022,https://www.sec.gov/Archives/edgar/data/1878074/000121390023038329/f10k2022a2_blueworldacq.htm,https://www.sec.gov/Archives/edgar/data/1878074/000121390022026574/f10q0322_blueworldacq.htm,,https://www.sec.gov/Archives/edgar/data/1878074/000121390022071144/f10q0922_blueworldacq.htm,https://www.sec.gov/Archives/edgar/data/1878074/000121390023011764/f10q1222_blueworld.htm
5223,0001014763,2024,https://www.sec.gov/Archives/edgar/data/1014763/000149315225009568/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1014763/000149315224018885/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000149315224030251/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000149315224043832/form10-q.htm,
5224,0001014763,2023,https://www.sec.gov/Archives/edgar/data/1014763/000165495424002897/aimd_10k.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495423006377/aimd_10q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495423010601/aimd_10q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495424001834/aimd_10qa.htm,
5225,0001014763,2022,https://www.sec.gov/Archives/edgar/data/1014763/000165495423004157/aimd_10k.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495422006967/aimd_10k.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495422011233/aimd_10q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495422015091/aimd_10q.htm,
5226,0001014763,2021,https://www.sec.gov/Archives/edgar/data/1014763/000165495422005040/aimd_10ka.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495421005724/amar_10q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495421009289/amar_10q.htm,https://www.sec.gov/Archives/edgar/data/1014763/000165495421012432/aimd_10qa.htm,
5227,0001014763,2020,https://www.sec.gov/Archives/edgar/data/1014763/000165495421003517/amar_10k.htm,https://www.sec.gov/Archives/edgar/data/1014763/000101476320000004/form10-q_03312020.htm,https://www.sec.gov/Archives/edgar/data/1014763/000101476320000005/form10q_06302020.htm,https://www.sec.gov/Archives/edgar/data/1014763/000101476320000008/form10q_09302020.htm,
